Stadt/Gemeinde,50/60 Liter RestmÌ_ll,80/90 Liter RestmÌ_ll,120 Liter RestmÌ_ll,240 Liter RestmÌ_ll,1.100 Liter RestmÌ_ll,60 Liter RestmÌ_ll,80 Liter RestmÌ_ll,120 Liter RestmÌ_ll,240 Liter RestmÌ_ll, JahresgesamtgebÌ_hr fÌ_r 4 Pers. je 120 l Rest- und Bioabfall
"Aachen,,""240,67"",""292,42"",""499,41"",""1982,88"",""46,30"",""69,45"",""92,60"",""185,20"",""385,02"""
"Ennepetal,""140,36"",""180,31"",""260,22"",""499,94"",n.a.,n.a.,""59,27"",""101,60"",""177,80"",""361,82"""
"Ennigerloh,n.a.,""118,08"",""177,12"",""354,36"",""1.623,96"",n.a.,n.a.,""46,20"",""92,40"",""223,32"""
"Erkelenz,""80,50"",""102,50"",""147,00"",""279,50"",""1.407,00"",n.a.,""37,50"",""47,00"",""75,00"",""194,00"""
"ErndtebrÌ_ck,""121,80"",""161,16"",""239,76"",""477,72"",""2.199,12"",n.a.,n.a.,""66,84"",""104,64"",""306,60"""
"Erwitte,""98,18"",""112,69"",""141,70"",""211,32"",""1.020,31"",""47,99"",""52,25"",""60,77"",""86,33"",""220,36"""
"Everswinkel,n.a.,""110,64"",""165,84"",""331,80"",""1.520,64"",n.a.,""69,48"",""104,28"",""208,56"",""270,12"""
"FrÌ¦ndenberg,""142,48"",""189,98"",""284,96"",""569,93"",""2.612,16"",""49,58"",""66,10"",""99,15"",""198,31"",""384,11"""
"Goch,n.a.,n.a.,""102,50"",""102,50"",""1.394,00"",n.a.,n.a.,""144,80"",""144,80"",""381,70"""
"Greven,""124,00"",""150,00"",""201,00"",""354,00"",""1.515,00"",""39,00"",""45,00"",""53,00"",""82,00"",""254,00"""
"Gronau,""121,20"",""161,64"",""242,40"",""484,80"",""1.180,92"",""40,44"",n.a.,""64,80"",""113,40"",""307,20"""
"GÌ_tersloh,n.a.,""126,40"",""189,60"",""379,20"",""1.738,00"",n.a.,""67,20"",""100,80"",""201,60"",""290,40"""
"Haltern,""111,55"",""126,33"",""155,90"",""244,60"",""1.081,88"",n.a.,n.a.,""34,39"",""68,79"",""190,29"""
"Hamm,n.a.,""99,91"",""147,62"",""292,24"",""1.243,28"",n.a.,n.a.,""62,48"",""124,96"",""210,10"""
"Hattingen,""120,60"",""160,80"",""241,20"",""482,40"",""2.211,00"",""66,00"",""88,00"",""132,00"",""264,00"",""373,20"""
"Havin.a.beck,""121,20"",""141,96"",""183,60"",""308,40"",n.a.,n.a.,n.a.,""81,12"",""137,28"",""264,72"""
"Heek,n.a.,""129,84"",""181,08"",""315,08"",""1.623,84"",n.a.,""51,12"",""69,72"",""120,96"",""250,80"""
"Heimbach,""70,40"",""93,80"",""140,90"",""281,50"",n.a.,n.a.,""53,70"",""80,50"",""161,00"",""267,40"""
"Heinsberg,""89,73"",""119,64"",""179,46"",""358,92"",""1.645,05"",n.a.,""32,77"",""49,15"",""98,30"",""228,61"""
"Herne,n.a.,""80,92"",""121,76"",""242,76"",""1.112,63"",n.a.,""29,05"",""43,57"",""87,15"",""266,24"""
"Herzebrock-Clarholz,n.a.,""128,00"",""192,00"",""384,00"",""1.760,00"",n.a.,""84,00"",""126,00"",n.a.,""318,00"""
"Herzogenrath,""158,16"",n.a.,""316,32"",""632,64"",""2.901,60"",n.a.,n.a.,""30,00"",n.a.,""346,32"""
"Hilden,""75,00"",""100,00"",""150,00"",""300,00"",""1.375,00"",n.a.,n.a.,""12,00"",""24,00"",""162,00"""
"Horstmar,""96,10"",""128,20"",""192,20"",""384,40"",n.a.,n.a.,n.a.,""51,40"",n.a.,""243,60"""
"HÌ_rtgenwald,""132,12"",n.a.,""217,56"",""388,32"",""1.612,08"",n.a.,n.a.,""88,08"",""138,36"",""305,64"""
"Inden,""92,40"",n.a.,""165,60"",""312,00"",""1.440,00"",n.a.,n.a.,""93,94"",""145,76"",""259,54"""
"Issum,""48,60"",""64,80"",""97,20"",""194,40"",""891,00"",n.a.,n.a.,""90,72"",""138,72"",""311,28"""
"JÌ_chen,""112,20"",""149,60"",""224,40"",""448,80"",""2.057,00"",n.a.,""30,00"",""45,00"",""90,00"",""269,40"""
"JÌ_lich,""104,16"",""131,04"",""184,44"",""347,64"",""1.499,64"",n.a.,n.a.,""69,96"",""122,40"",""254,40"""
"Kalkar,""39,00"",n.a.,""78,00"",""156,00"",""978,00"",n.a.,n.a.,""85,00"",""170,00"",""303,00"""
"Kamen,""141,00"",""188,00"",""282,00"",""565,00"",""2.589,00"",n.a.,""71,00"",""125,00"",n.a.,""407,00"""
"Kerken,""120,30"",""146,94"",""198,38"",""350,30"",""1.519,10"",n.a.,n.a.,""112,82"",""184,34"",""311,20"""
"Kevelaer,n.a.,""96,60"",""106,30"",""127,50"",""1.732,00"",n.a.,n.a.,""88,60"",""142,70"",""320,10"""
"Korschenbroich,n.a.,""80,26"",""106,53"",""190,81"",""728,51"",n.a.,n.a.,""41,00"",""55,00"",""247,53"""
"Kranenburg,""68,40"",""91,20"",""136,80"",""273,60"",""1.253,80"",n.a.,n.a.,""90,50"",""136,00"",""288,50"""
"Kreuzau,""83,91"",""103,65"",""143,41"",""264,41"",""1.164,82"",n.a.,n.a.,""56,63"",""91,25"",""230,50"""
"Laer,""60,00"",""84,00"",""126,00"",""252,00"",""1.155,00"",n.a.,n.a.,""49,20"",""98,40"",""175,20"""
"Legden,""153,60"",""186,00"",""250,80"",""445,20"",n.a.,""78,00"",n.a.,""115,20"",n.a.,""366,00"""
"Linnich,n.a.,""142,00"",""186,00"",""315,00"",""1.496,00"",n.a.,n.a.,""72,00"",""101,00"",""258,00"""
"Lippstadt,""54,00"",""72,00"",""108,00"",""216,00"",""990,00"",""36,00"",""48,00"",""72,00"",""144,00"",""205,43"""
"Mechernich,""56,54"",""70,34"",""97,94"",""183,74"",""853,39"",""31,65"",""37,25"",""48,45"",""84,76"",""146,39"""
"MÌ_nster,""102,00"",""153,00"",""204,00"",""408,00"",""1.869,96"",""162,00"",""243,00"",""324,00"",""648,00"",""564,00"""
"Neuss,n.a.,n.a.,""143,40"",n.a.,""1.314,71"",n.a.,n.a.,n.a.,""48,40"",n.a."
"Nideggen,""144,00"",""192,00"",""288,00"",""577,00"",""2.649,00"",n.a.,n.a.,""39,00"",""79,00"",""327,00"""
"Niederzier,""102,60"",n.a.,""157,80"",""264,60"",""1.045,20"",n.a.,n.a.,""69,60"",""126,60"",""227,40"""
"Nordwalde,""105,84"",""137,28"",""168,72"",""294,36"",n.a.,n.a.,n.a.,""49,56"",n.a.,""218,28"""
"NÌ¦rvenich,""111,84"",n.a.,""161,28"",""266,28"",n.a.,n.a.,n.a.,n.a.,""96,00"",n.a."
"Ostbevern,n.a.,n.a.,""148,90"",""297,80"",""1.372,30"",n.a.,n.a.,""125,30"",""250,60"",""274,20"""
"Overath,""86,00"",""114,00"",""170,00"",""338,00"",""1.607,00"",n.a.,n.a.,""76,00"",""152,00"",""246,00"""
"Radevormwald,n.a.,""172,00"",""258,00"",""516,00"",n.a.,n.a.,""65,60"",""98,40"",""196,80"",""356,40"""
"Ratingen,""68,10"",""90,80"",""136,20"",""272,40"",""1.248,50"",n.a.,n.a.,""13,20"",""26,40"",""149,40"""
"Rees,""95,74"",""127,65"",""191,48"",""382,96"",""1.755,23"",n.a.,n.a.,""88,61"",""177,22"",""280,09"""
"Rhede,""120,13"",""146,79"",""175,28"",""289,25"",""1.392,45"",""48,22"",""56,60"",""66,81"",""107,65"",""242,09"""
"Rheine,n.a.,""149,71"",""178,62"",""265,34"",""685,25"",n.a.,n.a.,""96,81"",""123,44"",""275,43"""
"Rheurdt,""101,31"",""117,59"",""149,56"",""248,19"",""1.084,82"",n.a.,n.a.,""86,58"",""145,04"",""236,14"""
"Rietberg,n.a.,""114,00"",""171,12"",""342,24"",n.a.,n.a.,n.a.,""87,00"",n.a.,""258,12"""
"Rosendahl,""107,90"",""130,10"",""174,30"",""322,90"",""1.633,80"",n.a.,n.a.,""57,00"",""94,90"",""231,30"""
"Schermbeck,""188,16"",""250,80"",""376,20"",""752,40"",""3.420,00"",n.a.,n.a.,""60,00"",""120,00"",""436,20"""
"SchloÌÙ Holte-Stukenbrock,""89,60"",""116,00"",""166,20"",""306,50"",n.a.,""49,70"",""63,40"",""88,70"",""155,80"",""254,90"""
"Schwelm,""126,00"",""168,00"",""252,00"",""504,00"",""1.507,00"",""67,80"",""90,40"",""135,60"",""271,20"",""387,60"""
"Schwerte,n.a.,""186,33"",""261,82"",""452,95"",""2.031,82"",n.a.,""70,40"",""105,60"",""211,20"",""367,42"""
"Selm,""214,20"",""273,60"",""392,40"",""748,80"",""3.303,00"",""71,64"",""90,84"",""129,24"",""244,44"",""521,64"""
"Simmerath,""126,36"",""162,00"",""244,44"",""465,36"",""1.605,60"",n.a.,n.a.,""39,60"",""70,80"",""284,04"""
"SprockhÌ¦vel,""122,51"",n.a.,""244,30"",""488,18"",""2.237,17"",""58,11"",n.a.,""115,51"",""230,73"",""359,81"""
"Stadtlohn,""146,40"",""169,20"",""214,80"",""354,00"",""1.728,00"",n.a.,""80,40"",""99,60"",""154,80"",""314,40"""
"Steinfurt,""63,00"",""71,00"",""85,00"",""130,00"",""574,00"",n.a.,""50,00"",""57,00"",""81,00"",""142,00"""
"Straelen,""122,05"",""144,74"",""189,74"",""324,31"",""1.455,29"",n.a.,n.a.,""96,64"",""150,92"",""286,38"""
"Telgte,""85,25"",""114,28"",""143,25"",""259,12"",""1.388,46"",""56,59"",""71,23"",""85,88"",""144,46"",""229,13"""
"Titz,""85,20"",""106,20"",""147,60"",""272,40"",n.a.,""38,40"",""45,60"",""58,80"",""99,60"",""206,40"""
"Uedem,n.a.,""127,97"",""177,49"",""319,90"",""1.434,68"",n.a.,n.a.,""53,00"",""106,00"",""230,49"""
"VettweiÌÙ,""153,96"",""170,72"",""204,23"",""304,76"",""1.025,27"",n.a.,n.a.,""44,10"",""88,20"",""248,33"""
"Voerde,n.a.,n.a.,""302,00"",""580,00"",""2.587,00"",n.a.,n.a.,n.a.,""130,00"",n.a."
"Vreden,n.a.,""171,00"",""232,80"",""418,44"",""1.359,60"",n.a.,n.a.,""60,96"",""101,52"",""293,76"""
"Wachtendonk,""142,44"",""172,92"",""228,60"",""389,76"",""1.683,84"",n.a.,n.a.,""89,76"",""153,84"",""318,36"""
"Waltrop,""108,90"",""140,69"",""192,12"",""337,73"",""1.311,64"",""38,33"",""49,06"",""70,52"",""131,73"",""287,64"""
"Weeze,n.a.,""150,10"",""185,30"",""283,20"",""1.165,40"",n.a.,n.a.,""95,30"",""150,50"",""280,60"""
"Weilerswist,""72,00"",""95,76"",""143,64"",""287,40"",""1.320,60"",n.a.,n.a.,""33,00"",""66,24"",""176,64"""
"Welver,n.a.,""122,30"",""156,37"",""259,05"",n.a.,n.a.,n.a.,""66,36"",""104,33"",""222,73"""
"Werne,""129,61"",""161,09"",""222,52"",""409,81"",""2.126,17"",""60,49"",""69,23"",""86,84"",""140,45"","
"Werther,""106,18"",""131,95"",""183,36"",""337,96"",""1.414,77"",""54,48"",""71,16"",""104,64"",""204,84"","
"Wesel,""145,00"",""194,00"",""291,00"",""582,00"",""2.670,00"",n.a.,""40,00"",""60,00"",""120,00"","
"WÌ_lfrath,""125,68"",""167,57"",""251,36"",""502,73"",""2.304,15"",""25,00"",n.a.,""50,00"",""100,00"","
